x,y,f
25.517,6.53245,166.689
-24.5185,42.8085,-1049.6
-53.2379,59.3503,-3159.69
-10.5504,-53.3944,563.334
-94.2517,-83.9519,7912.6
-29.5718,-71.9677,2128.22
61.1685,36.7678,2249.03
33.6668,-22.6069,-761.104
34.5714,64.3309,2224.01
93.8204,-23.2391,-2180.3
-5.47953,-98.1271,537.691
-82.1109,27.7554,-2279.02
61.0996,-13.1701,-804.688
66.3913,-80.9707,-5375.75
-9.90026,64.4794,-638.362
15.2755,61.4714,939.003
27.8256,9.04801,251.767
70.7817,58.1021,4112.56
45.4488,-46.559,-2116.05
-26.0668,64.5705,-1683.15
56.5767,-99.9875,-5656.96
63.6694,-80.0915,-5099.38
-77.9423,3.23474,-252.123
-19.4552,-13.4441,261.558
30.6247,-54.1059,-1656.98
76.364,16.6283,1269.8
-97.7018,72.2226,-7056.28
-21.728,-21.1469,459.48
84.4524,39.7488,3356.88
-33.8151,9.00361,-304.458
29.1347,36.9745,1077.24
38.7111,4.5812,177.343
61.6844,-31.6174,-1950.3
-22.516,-42.6099,959.404
46.4884,71.1879,3309.42
19.4735,99.571,1939
67.8324,68.2814,4631.69
-75.4861,46.9801,-3546.35
41.3602,83.1,3437.03
-11.6248,18.3164,-212.924
41.8036,1.97177,82.4273
-91.7261,-90.6597,8315.86
76.9894,-99.6966,-7675.59
3.10472,86.158,267.496
-43.7235,-68.8083,3008.54
85.2912,-2.7603,-235.429
-57.9385,98.0717,-5682.13
-2.9725,-52.6167,156.403
20.8444,19.9589,416.031
3.8331,-96.619,-370.35
-31.8932,-81.914,2612.5
-12.1364,-91.2809,1107.82
-79.1001,-97.1964,7688.24
64.0365,68.9704,4416.62
74.5581,27.2653,2032.85
75.5445,-4.65811,-351.895
47.5514,-12.7827,-607.835
51.4649,27.1296,1396.22
37.8078,-75.6602,-2860.54
53.0605,1.09786,58.2532
-67.9264,34.8709,-2368.66
23.1303,14.1684,327.719
33.5841,23.6725,795.018
-46.0073,33.2662,-1530.49
-18.264,16.7,-305.009
-66.0096,2.65324,-175.139
56.0554,-27.2848,-1529.46
-61.0606,55.8575,-3410.69
71.663,-55.5988,-3984.37
-79.2338,10.9809,-870.06
83.6687,91.2976,7638.75
53.943,-86.1437,-4646.85
-51.4712,41.8478,-2153.96
93.5715,28.8549,2700
-64.6083,53.8872,-3481.56
23.0994,-18.6311,-430.367
51.0879,-1.35188,-69.0649
12.8184,98.8428,1267.01
-49.3912,98.4306,-4861.61
-50.9265,-19.8544,1011.12
-5.83022,-11.1897,65.2381
-59.2681,25.882,-1533.98
-81.8648,-74.3326,6085.22
93.2297,30.4439,2838.28
-18.7235,-61.824,1157.56
-7.28643,-56.8756,414.42
-92.0593,27.2234,-2506.17
-30.1823,31.5445,-952.086
-80.6829,-18.2635,1473.55
-93.2847,9.7335,-907.987
6.59959,61.8289,408.045
87.9592,11.4246,1004.89
74.2995,18.1949,1351.88
-6.35258,-17.5113,111.242
-92.024,-35.2416,3243.08
36.0696,16.9424,611.107
-3.1958,-65.6545,209.819
47.8212,-34.5033,-1649.99
-43.6709,9.43973,-412.242
97.8327,-69.8884,-6837.37
-27.3014,-81.6572,2229.35
-89.8745,44.8831,-4033.84
-14.4534,-24.5011,354.124
84.483,-5.96866,-504.25
-38.2602,-74.7102,2858.43
-76.0412,38.259,-2909.26
99.1668,-91.0988,-9033.98
72.4247,-13.9098,-1007.41
97.7925,18.7542,1834.02
38.426,-81.3709,-3126.75
-2.40636,28.422,-68.3935
-38.4528,97.1069,-3734.03
-87.7725,16.2899,-1429.8
-55.4374,-49.0006,2716.46
38.558,-67.5096,-2603.04
38.5995,45.3247,1749.51
-92.7311,58.2781,-5404.19
72.6355,61.7425,4484.69
-29.6956,-57.2378,1699.71
-7.4949,76.2365,-571.385
29.7709,-36.206,-1077.88
8.87139,86.0174,763.093
-15.3925,9.32971,-143.608
-92.4142,77.3501,-7148.25
-5.9699,40.638,-242.604
35.3818,-63.5637,-2249
-2.09654,17.4201,-36.522
82.7595,-95.2058,-7879.18
9.70758,-38.7436,-376.107
-59.2832,42.1643,-2499.63
57.9574,-8.9971,-521.449
73.5814,31.8006,2339.93
76.5113,-11.0712,-847.073
53.1675,40.5419,2155.51
-64.1383,-43.9295,2817.57
-32.5367,46.5614,-1514.96
15.1728,8.16925,123.951
91.1907,-40.1217,-3658.73
69.4151,41.0825,2851.74
-98.8768,61.6569,-6096.44
-31.6249,81.1797,-2567.3
86.6147,-57.39,-4970.82
34.7403,7.56156,262.691
-2.47104,42.359,-104.671
75.4932,-33.0025,-2491.47
52.2496,-94.1543,-4919.53
-51.8399,-57.8969,3001.37
-91.2173,90.1735,-8225.38
59.5242,-44.6634,-2658.55
-50.8453,22.9541,-1167.11
51.9479,-30.4401,-1581.3
-61.7664,95.5629,-5902.58
-93.4089,-40.6015,3792.54
-2.74797,-41.28,113.436
14.5281,-17.1533,-249.205
7.65416,-99.8645,-764.379
-98.346,-14.9765,1472.88
40.8033,-81.7461,-3335.51
48.92,47.6425,2330.67
1.66845,-74.2274,-123.844
2.95714,-11.3977,-33.7047
-18.6758,-27.8773,520.63
-54.3331,-75.1574,4083.54
-14.9885,-54.6793,819.563
83.6292,-48.4837,-4054.66
99.6903,46.678,4653.35
87.3142,-54.4342,-4752.88
-59.167,87.6682,-5187.07
-36.9741,-68.7111,2540.53
60.1832,-36.0371,-2168.83
-29.7211,-70.6409,2099.53
21.9366,-31.6787,-694.922
6.50809,14.0362,91.3488
88.7432,-62.1069,-5511.56
84.7985,-58.573,-4966.9
70.1108,-44.7591,-3138.1
-14.3031,-15.1958,217.346
14.454,-94.9512,-1372.42
-91.3942,-70.8277,6473.24
96.7417,4.72241,456.854
-2.94836,-84.41,248.871
-45.3938,-98.0906,4452.7
-57.4924,25.5857,-1470.98
-45.0007,-24.869,1119.12
75.918,-10.2577,-778.742
84.3593,76.2251,6430.29
-59.0557,71.9599,-4249.64
-96.0307,-2.63746,253.277
-51.3567,-74.1759,3809.43
-77.9141,-50.3374,3921.99
41.7803,70.1655,2931.53
-45.3148,78.5105,-3557.69
-41.957,-77.2888,3242.81
-43.9192,-82.0861,3605.15
34.611,14.8237,513.065
-72.7694,-76.9813,5601.89
-89.8487,-87.7854,7887.4
-70.6955,85.0187,-6010.44
10.1438,-6.22117,-63.1066
-41.4675,-22.8514,947.593
-19.8623,92.7498,-1842.22
28.5567,95.2923,2721.24
-64.4131,-18.6575,1201.79
46.936,-8.8417,-414.994
26.4437,83.1248,2198.13
22.0796,-89.5048,-1976.23
24.3127,-55.786,-1356.31
33.5813,-92.2036,-3096.32
18.852,-88.8287,-1674.6
-31.4967,-1.56014,49.1392
-88.0612,-9.80567,863.499
-12.4953,97.3895,-1216.91
-63.5888,-86.0411,5471.25
83.3103,81.5976,6797.92
-45.1501,91.057,-4111.24
-50.3389,-18.0149,906.849
5.27606,12.4684,65.7838
-6.81192,48.2982,-329.003
86.2029,-10.3307,-890.535
63.0791,-98.4478,-6210
75.8909,-6.71926,-509.931
72.6855,-0.885517,-64.3643
-1.65369,95.1484,-157.346
33.4691,30.0566,1005.97
-15.5871,-98.6447,1537.59
-62.2219,-83.119,5171.82
14.6531,-79.611,-1166.55
82.0748,95.4506,7834.08
7.89969,98.4473,777.704
-63.7021,-44.707,2847.93
88.3661,12.7332,1125.18
-70.173,-19.5999,1375.39
-77.9438,-32.2447,2513.27
80.0754,-86.4884,-6925.6
29.9535,81.1664,2431.22
-69.8944,55.9399,-3909.88
22.8549,54.9624,1256.16
-85.8901,-36.0674,3097.83
5.34297,-70.0724,-374.395
38.8799,-30.8245,-1198.45
6.7677,-1.97672,-13.3779
24.3505,39.2128,954.853
-82.8296,26.6362,-2206.26
-41.6532,11.0725,-461.204
31.5638,-45.4928,-1435.93
92.7928,-19.0724,-1769.78
58.3366,89.3589,5212.9
-43.5676,-16.6094,723.632
-36.4298,-66.5583,2424.7
-44.9794,41.5318,-1868.07
-99.0001,63.4669,-6283.23
-10.0634,-6.10057,61.3925
-21.8392,64.6086,-1411
-89.0731,-27.523,2451.56
-70.5783,45.9642,-3244.08
-46.9268,12.0021,-563.22
6.17145,-35.9559,-221.9
25.6625,86.9564,2231.51
45.7397,-74.4837,-3406.87
99.2615,47.6062,4725.46
91.951,-4.82766,-443.909
-4.12007,95.7548,-394.517
-4.37931,95.8295,-419.667
64.1349,-55.8219,-3580.13
86.2829,-61.1116,-5272.88
14.1193,-53.1579,-750.553
9.46686,6.61623,62.6349
-5.12887,-42.3689,217.305
-1.7228,-38.9271,67.0637
41.0073,-96.0297,-3937.92
7.46495,-37.3282,-278.653
-46.3586,-39.2767,1820.81
60.9479,-76.5855,-4667.73
68.2693,90.4507,6175.01
-86.754,11.087,-961.844
-19.9545,26.1361,-521.534
55.7767,-80.9629,-4515.85
91.8425,-88.8988,-8164.69
76.1396,-89.5435,-6817.81
-9.45175,34.8904,-329.775
96.5792,47.6461,4601.62
18.8803,-31.0393,-586.03
10.7747,49.9277,537.957
24.7647,98.6998,2444.27
60.9138,-10.4869,-638.797
43.3644,-40.6821,-1764.16
-20.4691,80.8632,-1655.2
-81.576,53.0444,-4327.14
35.3644,60.5544,2141.47
96.7415,-59.3695,-5743.5
-46.5283,11.0655,-514.861
22.9367,-84.503,-1938.22
-86.9694,50.1787,-4364.01
-48.106,82.5602,-3971.64
41.5929,-75.3035,-3132.09
-98.5464,6.26265,-617.161
11.3378,-65.4429,-741.978
51.3358,90.7278,4657.59
-64.476,22.7293,-1465.5
97.8716,-0.951392,-93.1143
-0.130613,92.6471,-12.1009
-66.234,87.5155,-5796.51
6.6542,-11.9632,-79.6055
-54.3481,-45.9366,2496.56
35.3484,-15.8071,-558.754
84.2896,90.4346,7622.7
-82.9717,-91.5662,7597.4
69.0283,-7.93,-547.394
31.2167,42.4753,1325.94
82.3182,-56.1522,-4622.35
21.8329,72.353,1579.68
66.4965,84.2993,5605.6
63.2414,10.8083,683.531
81.2505,46.9712,3816.43
-32.4692,-66.0022,2143.04
64.6218,28.377,1833.78
-57.676,81.1952,-4683.01
-37.6552,31.4503,-1184.27
41.6268,8.55551,356.139
13.6839,60.6493,829.917
48.1042,95.4572,4591.89
34.1805,-92.874,-3174.48
95.4293,64.395,6145.17
-72.3145,11.4591,-828.663
-14.3627,-86.1249,1236.99
60.465,-20.5213,-1240.82
-67.3577,-13.8598,933.566
71.8682,51.9751,3735.36
-27.6794,-64.4791,1784.74
-51.6647,28.5779,-1476.47
11.3124,-7.21717,-81.6438
-50.7036,-52.7655,2675.4
-26.0002,6.94728,-180.631
-44.2475,54.1107,-2394.26
-61.4844,-64.1815,3946.16
-84.7056,-74.3125,6294.68
46.7341,5.75902,269.143
68.1261,-80.3477,-5473.77
-81.0282,-88.3286,7157.1
71.2473,-68.6432,-4890.64
1.62456,-69.7443,-113.304
-86.3644,-42.3545,3657.92
83.954,-52.7047,-4424.77
-53.833,58.0198,-3123.38
-90.4313,99.5506,-9002.49
52.2856,-58.3442,-3050.56
-76.5236,-44.6298,3415.23
-18.3192,-55.7202,1020.75
-55.1027,82.6996,-4556.97
-28.7335,95.4924,-2743.83
-7.9866,-25.7632,205.76
-81.6512,-30.9786,2529.44
74.4858,-78.4535,-5843.67
45.1644,0.813543,36.7432
33.3745,75.1585,2508.37
-30.9055,-36.5659,1130.09
75.204,-77.4647,-5825.66
-41.9291,-38.1085,1597.85
-66.2036,5.55343,-367.657
-48.4294,-5.07035,245.554
-53.4554,83.5599,-4466.73
9.64651,-90.5824,-873.804
83.1256,82.1649,6830.01
-30.2168,-40.3774,1220.07
80.8494,-94.4383,-7635.28
7.99419,49.2151,393.435
40.2372,6.21006,249.875
-11.6083,-96.5117,1120.34
-29.4862,-99.9982,2948.57
-27.3992,32.5543,-891.961
5.54704,-82.337,-456.727
94.4487,-74.6767,-7053.12
81.2154,74.8453,6078.59
-18.6362,10.2195,-190.453
0.313738,-6.59578,-2.06934
3.2753,76.1806,249.514
50.151,-54.0429,-2710.3
-25.0929,-55.7111,1397.96
35.3112,-1.30536,-46.0939
-0.305444,5.70671,-1.74308
70.81,49.9445,3536.57
-6.551,78.3285,-513.13
2.26266,-3.59671,-8.13814
56.9672,-83.006,-4728.62
57.1147,67.0659,3830.45
-59.1093,-87.6327,5179.9
93.2043,13.9012,1295.65
-34.962,0.858605,-30.0186
6.12391,14.0403,85.9815
51.2123,-12.1817,-623.854
-5.71773,-7.65041,43.743
16.8536,-21.6439,-364.779
80.8918,-53.1204,-4297
-80.1185,-13.4015,1073.71
27.6179,89.1086,2461
-62.7055,-60.2092,3775.44
94.6095,31.5696,2986.78
41.9644,45.1059,1892.84
5.70369,-71.7685,-409.345
20.5734,-74.6031,-1534.84
-22.5975,72.2765,-1633.27
-36.0132,71.4974,-2574.85
59.5131,-88.6341,-5274.89
77.971,-87.8865,-6852.6
-32.2438,-11.6269,374.895
-80.983,-58.2636,4718.36
-46.7256,70.4214,-3290.48
74.5474,-22.5557,-1681.47
-15.1068,-34.5418,521.817
63.4525,5.07078,321.754
-23.018,-17.9788,413.838
-61.8576,43.3922,-2684.14
-58.1553,-13.6303,792.675
-88.7948,-42.9457,3813.35
11.3877,-38.6628,-440.281
-65.1904,-6.49128,423.169
-48.555,64.0447,-3109.69
56.4097,-63.4393,-3578.59
31.7537,-77.6323,-2465.11
-52.5131,22.1704,-1164.24
46.2248,0.474452,21.9315
-62.3111,62.2653,-3879.82
-12.5107,-57.5958,720.566
14.2901,-49.1967,-703.026
-2.19612,64.7874,-142.281
-61.6491,64.7806,-3993.67
21.6232,-79.1282,-1711.01
78.218,81.758,6394.95
75.8322,-80.0487,-6070.27
-64.936,-82.0054,5325.1
30.8335,-3.24963,-100.198
-23.9972,30.5256,-732.528
-20.7936,-95.1998,1979.54
80.1096,-84.6933,-6784.74
-19.4524,9.48777,-184.56
-90.8812,-67.9173,6172.4
-74.242,78.1857,-5804.67
70.2824,-70.0341,-4922.17
-29.7988,-15.1773,452.265
97.9898,89.1295,8733.79
88.9506,35.5785,3164.73
73.3647,-68.8185,-5048.85
78.4922,-24.5773,-1929.12
-53.6315,81.3539,-4363.13
95.5304,45.3008,4327.61
-33.9921,29.2739,-995.081
-40.9063,-19.4437,795.37
-8.91661,63.9842,-570.522
6.1816,48.3074,298.617
-57.9964,35.5391,-2061.14
61.6049,-35.3648,-2178.65
-63.0705,61.7618,-3895.35
1.92468,-36.241,-69.7522
-74.4884,51.8025,-3858.69
-47.9644,-71.2826,3419.03
-87.2908,14.8178,-1293.46
-13.2697,-35.326,468.766
30.1555,62.6718,1889.9
-24.9755,97.8456,-2443.74
40.5629,14.3384,581.608
-18.5277,-86.3167,1599.25
39.3112,-27.2927,-1072.91
66.3555,-19.5713,-1298.66
-22.4682,-6.15296,138.246
11.3357,3.92034,44.4398
-26.0234,-56.4984,1470.28
16.8463,-0.849539,-14.3116
24.4111,-8.74122,-213.383
-35.2308,-58.146,2048.53
-12.2107,-21.8799,267.168
94.9239,94.016,8924.36
8.93543,76.5606,684.102
-65.9329,-58.5384,3859.6
-91.5533,-98.3531,9004.56
-65.4396,-90.3963,5915.49
-15.2785,67.713,-1034.55
-86.1394,-37.4306,3224.25
-71.4258,-25.8955,1849.6
-46.3381,-51.2468,2374.68
62.7763,37.8234,2374.41
95.5668,80.2809,7672.19
44.734,75.4523,3375.28
-64.9932,-15.215,988.872
-52.4911,95.5333,-5014.65
75.9381,23.1061,1754.63
6.74258,57.394,386.984
51.2846,9.30976,477.447
99.4878,-73.0632,-7268.9
54.1669,36.8526,1996.19
-95.8811,-98.9727,9489.6
48.0592,-82.6164,-3970.48
1.28071,99.5289,127.468
-13.6766,-72.7061,994.372
12.7008,28.1523,357.557
66.1269,-68.9572,-4559.93
66.0676,29.3695,1940.37
39.267,-34.9447,-1372.17
49.3347,-37.7546,-1862.61
39.4403,93.5366,3689.11
49.7445,51.3359,2553.68
-5.23111,75.6534,-395.751
94.7251,-83.1646,-7877.77
-87.981,-8.36016,735.534
-15.8826,-59.7884,949.595
-24.3383,31.6724,-770.851
-94.2315,1.05974,-99.8611
-85.4568,-28.2877,2417.38
-19.2065,68.036,-1306.73
-30.6863,-12.5957,386.515
14.3553,16.4323,235.89
-99.3954,2.82226,-280.52
-38.5323,-90.3842,3482.71
37.5522,-66.1995,-2485.94
-35.9833,11.2997,-406.601
67.3219,-62.1269,-4182.5
-98.7827,-47.0236,4645.12
38.6752,53.6194,2073.74
-95.4276,21.3047,-2033.05
-23.5294,89.524,-2106.45
-44.0283,-50.2777,2213.64
50.9424,43.2324,2202.36
-93.6261,23.966,-2243.84
34.3119,-1.02076,-35.0244
-57.4798,52.9993,-3046.39
7.49621,23.3027,174.682
41.8866,94.5237,3959.28
-2.57454,-48.3466,124.47
2.76199,20.0117,55.2722
7.26064,33.0626,240.055
-79.8236,15.9287,-1271.49
-99.4044,38.8119,-3858.07
75.1814,-71.7628,-5395.22
-54.1034,93.2609,-5045.73
-29.2037,6.73569,-196.707
96.4461,-42.5797,-4106.64
-33.7982,80.9549,-2736.13
54.6356,-19.6406,-1073.08
-24.5961,-71.5644,1760.21
-69.7953,20.7992,-1451.69
14.8005,5.65897,83.7554
31.0539,78.0309,2423.16
44.9628,17.5134,787.45
-80.9504,-91.4362,7401.8
-98.7344,-8.70531,859.514
77.0847,-12.9859,-1001.01
-44.8726,88.0477,-3950.93
-62.8744,-66.7896,4199.35
-71.9906,-19.1701,1380.07
60.9738,-81.9476,-4996.66
-42.0257,-70.4417,2960.36
-48.305,15.3922,-743.522
91.5881,45.1044,4131.03
-84.6072,-85.9615,7272.96
56.4323,-23.2905,-1314.34
43.3846,1.52172,66.0193
-89.872,-58.7721,5281.97
81.3144,64.2423,5223.82
-69.5947,43.6357,-3036.82
19.8247,-11.9184,-236.28
-23.3938,-58.3138,1364.18
94.6244,-7.5372,-713.203
48.3752,99.2733,4802.37
75.8137,-11.1771,-847.377
65.4964,-51.7329,-3388.32
25.8786,24.3417,629.929
31.4936,7.32299,230.627
-12.5125,17.2166,-215.423
88.2157,28.1235,2480.93
-81.9017,-86.1609,7056.72
48.2096,97.1445,4683.3
-49.9355,65.6732,-3279.42
-62.1641,-10.2952,639.993
48.3521,-35.0052,-1692.58
35.1101,-16.5415,-580.774
27.9887,-44.8408,-1255.04
49.3455,-78.299,-3863.7
-36.8084,-44.9351,1653.99
-21.997,77.9989,-1715.74
80.8998,-4.48487,-362.825
-25.7272,88.4948,-2276.72
6.48778,-5.82765,-37.8086
42.3,-92.8816,-3928.9
69.3527,29.7818,2065.45
-93.9626,-38.8396,3649.47
-68.4765,30.1298,-2063.19
-65.9342,-98.7173,6508.84
73.6518,26.476,1950.01
-36.0057,-73.7046,2653.78
16.459,-19.2759,-317.262
81.0999,-61.383,-4978.16
51.6124,-55.9681,-2888.65
53.7644,73.649,3959.69
-55.5981,-8.61739,479.111
-56.0551,-12.6248,707.686
-13.2789,39.7403,-527.706
46.1636,69.5716,3211.67
58.0979,-30.9599,-1798.71
-31.7653,34.9292,-1109.54
9.96773,-23.2894,-232.143
-57.9611,-34.8035,2017.25
-60.4936,66.0856,-3997.76
82.3987,47.6634,3927.41
-91.5959,18.167,-1664.02
-64.4245,77.3022,-4980.16
-13.6719,-22.05,301.466
-27.7738,-97.2863,2702.01
-60.99,-47.732,2911.18
60.7937,18.5689,1128.87
-21.8508,-64.3515,1406.13
44.2281,-51.7252,-2287.71
6.06631,60.608,367.667
-96.6483,-54.2115,5239.45
88.9859,52.8552,4703.37
89.5003,80.9188,7242.25
26.303,30.9342,813.663
-66.6067,34.3434,-2287.5
-86.1571,-88.5779,7631.61
11.967,58.4397,699.348
41.7946,62.098,2595.36
-9.33323,-95.896,895.019
61.0215,52.4233,3198.95
-88.102,-54.4365,4795.97
89.8193,-10.6753,-958.845
25.8417,-20.9926,-542.486
6.8432,-77.8497,-532.741
2.86173,9.60999,27.5012
99.5079,-73.2526,-7289.21
-30.459,-33.1129,1008.59
62.3875,-86.5735,-5401.1
73.9635,85.0037,6287.17
81.8904,-24.3351,-1992.81
-35.0682,-0.183218,6.42513
91.8371,-32.3521,-2971.12
96.718,-6.71925,-649.872
-46.4947,-78.8432,3665.79
57.0742,40.6331,2319.1
63.1265,74.4917,4702.39
81.3316,-84.0302,-6834.31
-57.2375,23.3439,-1336.14
-45.5896,-50.7211,2312.35
-70.0693,92.2698,-6465.27
-75.9682,15.2965,-1162.05
-16.9628,-55.8489,947.355
-75.7484,-46.9341,3555.18
59.2511,84.9717,5034.67
79.9819,84.7792,6780.8
54.8124,-91.334,-5006.23
28.8932,16.0721,464.376
-26.8932,64.1557,-1725.35
-24.4359,-88.5791,2164.51
-87.5604,-92.1203,8066.09
-76.5467,-89.4991,6850.86
47.6577,-87.2492,-4158.1
93.0338,-50.3135,-4680.86
-18.0537,44.9166,-810.91
-12.199,-25.7647,314.305
48.5411,59.2277,2874.98
-9.1452,-74.278,679.287
-9.39509,55.7689,-523.954
-37.8014,82.0123,-3100.18
86.879,85.1025,7393.62
45.8848,0.611287,28.0488
85.2813,91.6392,7815.1
-75.8542,28.8359,-2187.32
28.7908,48.0294,1382.81
-70.4655,-60.0262,4229.77
-43.1883,-43.5985,1882.94
40.706,-65.0084,-2646.23
-23.8325,58.6747,-1398.37
34.8567,-70.2608,-2449.06
-1.12397,23.8852,-26.8462
-8.87907,65.1652,-578.607
-33.3642,-92.2327,3077.27
-31.1507,98.191,-3058.72
27.1773,-99.0402,-2691.64
90.8253,15.2985,1389.49
30.9191,7.25844,224.425
-3.26282,-21.0505,68.6839
-47.791,-27.6562,1321.72
-76.7863,15.1831,-1165.85
-46.2651,-1.96532,90.9259
-13.2154,79.4341,-1049.75
-27.8961,-7.26519,202.671
53.1119,59.4648,3158.29
12.2895,-78.3048,-962.323
-11.2533,-28.8053,324.155
-61.2881,-79.4008,4866.33
31.224,56.142,1752.98
-54.2427,86.1433,-4672.64
-71.6664,37.6678,-2699.51
-41.8984,-79.4108,3327.18
-76.136,-14.7845,1125.63
-77.5876,58.4231,-4532.91
18.8579,98.7501,1862.22
26.294,-51.6996,-1359.39
-7.00691,-97.9974,686.659
-80.5311,38.4079,-3093.03
62.1523,33.1442,2059.99
59.101,56.6963,3350.81
-9.44496,-71.5279,675.578
-27.771,64.9415,-1803.49
77.1203,78.4244,6048.12
-41.0485,-26.8743,1103.15
-96.6057,-46.5461,4496.62
-57.5394,61.6691,-3548.4
-20.0072,-1.72508,34.5141
-16.7175,-49.6096,829.349
3.5686,0.0482103,0.172043
30.8662,-99.8402,-3081.68
-94.3283,57.4925,-5423.17
95.058,79.9423,7599.15
-60.1878,-42.8054,2576.36
-70.6116,17.3245,-1223.31
38.1506,57.7501,2203.2
62.5961,55.9227,3500.54
-26.1515,-58.2044,1522.13
63.1423,-94.4622,-5964.56
-0.132627,-24.6963,3.2754
-53.2277,-71.3473,3797.65
57.1891,34.7794,1989
96.8553,-44.4929,-4309.37
9.83306,40.8199,401.385
-74.9558,-30.6503,2297.41
46.7557,-86.07,-4024.26
-40.7873,97.2331,-3965.88
-69.0138,34.8361,-2404.18
-34.4702,84.3022,-2905.91
26.3835,-39.9653,-1054.43
-39.6099,23.1444,-916.745
51.924,28.9329,1502.31
15.4449,70.2586,1085.13
9.98751,23.4014,233.722
3.25503,0.440641,1.4343
41.9989,-96.2266,-4041.41
52.9444,-93.9978,-4976.66
27.2722,-74.3942,-2028.9
21.5161,-26.7744,-576.081
-57.5096,-13.349,767.694
7.39246,12.4321,91.9036
-32.413,-41.1755,1334.62
-39.628,56.7129,-2247.42
95.0352,4.37734,416.002
-58.1535,-17.7948,1034.83
-29.5155,-89.3373,2636.84
-31.2154,-67.4977,2106.97
-3.11632,51.7175,-161.168
-82.1535,40.7983,-3351.72
-25.6642,-17.1016,438.899
-36.852,1.44761,-53.3474
71.791,88.1041,6325.09
4.68023,67.7687,317.173
-45.7967,-30.2109,1383.56
-69.587,96.9614,-6747.25
36.1714,24.7302,894.525
-41.4483,-28.6611,1187.95
-84.231,-73.6302,6201.94
-37.2819,47.7781,-1781.26
6.56205,20.3058,133.248
-12.6151,38.6602,-487.702
99.527,43.6966,4348.99
96.1008,42.2913,4064.23
-8.94023,28.3421,-253.385
-41.6562,-13.51,562.778
-94.4088,-21.4125,2021.52
-98.7857,-44.9088,4436.34
94.5303,49.2408,4654.75
62.0623,-96.317,-5977.65
-57.5957,-56.9845,3282.06
67.8178,61.5264,4172.58
44.2598,-31.3261,-1386.49
98.3122,63.0382,6197.43
32.8711,-59.1756,-1945.17
76.0908,91.8858,6991.67
-71.083,-65.3786,4647.3
72.9457,-63.163,-4607.46
85.5766,-78.794,-6742.92
-86.485,42.8354,-3704.61
-92.9577,-65.2912,6069.32
-60.9411,-99.6823,6074.75
91.0895,-57.9012,-5274.19
-13.6406,-41.1222,560.93
33.6439,90.1492,3032.97
-45.9435,-0.325591,14.9588
-39.3578,94.2154,-3708.11
-76.232,80.9801,-6173.27
52.4792,-60.1972,-3159.1
-8.07111,42.2252,-340.804
-82.3683,-62.8146,5173.93
73.9373,81.8639,6052.79
-4.1687,-41.1734,171.639
66.2253,78.9406,5227.87
2.71963,-97.2439,-264.468
-67.8628,-57.345,3891.59
-15.9965,90.4219,-1446.43
-5.82164,-3.31212,19.2819
89.8076,15.8564,1424.03
-60.7893,54.8391,-3333.63
46.6683,9.06274,422.943
68.626,-77.9355,-5348.4
10.4304,99.9547,1042.57
-31.6443,86.0756,-2723.8
33.5102,80.4266,2695.12
-60.3957,52.8704,-3193.15
11.992,82.0369,983.786
63.1508,-53.2094,-3360.21
-55.8127,-96.269,5373.03
-86.8076,59.3927,-5155.74
-35.1205,-34.0925,1197.35
-84.0368,-84.126,7069.68
23.9515,67.0114,1605.03
73.6585,28.0442,2065.69
-17.6684,50.9243,-899.752
-95.7114,6.5866,-630.413
80.3647,-86.9091,-6984.43
59.7159,56.6397,3382.29
-9.68319,59.911,-580.13
-11.8354,-44.0768,521.668
60.5405,34.3991,2082.54
-5.16849,30.638,-158.352
-21.3184,90.3383,-1925.86
24.4795,-49.7213,-1217.15
-31.0668,-77.5425,2409
69.4423,6.92313,480.758
-28.0458,50.4885,-1415.99
75.0132,-97.6571,-7325.58
97.5284,-98.449,-9601.57
59.8111,71.3136,4265.34
59.6744,37.5327,2239.74
-23.7779,-71.4135,1698.07
-4.94584,-57.2785,283.29
81.9977,-99.8705,-8189.15
-59.1999,-23.6925,1402.59
-98.968,-78.5273,7771.69
90.6107,-49.6323,-4497.22
-30.3333,62.7703,-1904.03
99.4283,61.7839,6143.06
23.4475,25.3644,594.733
-78.0666,-68.2846,5330.75
-30.0131,-24.5862,737.909
79.2271,5.1984,411.854
-90.9242,-26.4139,2401.67
-24.4726,68.4533,-1675.23
14.3381,-66.6348,-955.417
81.7859,14.4306,1180.22
60.7085,88.4561,5370.04
89.26,70.8307,6322.35
-11.7668,6.98836,-82.2303
-87.4696,-86.5058,7566.63
-6.02035,87.3194,-525.694
29.075,10.987,319.447
-33.3008,-19.9185,663.301
-79.7635,32.531,-2594.78
-31.0963,78.6927,-2447.05
-0.74102,-65.1216,48.2564
-76.2161,-7.81562,595.676
63.7131,1.31036,83.4873
-20.5338,84.8461,-1742.21
-80.3057,18.1707,-1459.21
69.9605,-11.4979,-804.398
-81.7947,23.7739,-1944.58
-2.34182,84.4868,-197.853
-6.23911,95.8327,-597.911
-91.1808,-54.0424,4927.63
70.4226,32.2357,2270.12
32.2731,-62.1874,-2006.98
-0.0603512,71.193,-4.29658
52.0995,12.4225,647.208
-95.0704,-79.3503,7543.87
37.7999,0.833143,31.4927
-10.956,34.1348,-373.98
-8.94645,-66.1348,591.671
-67.1423,-52.034,3493.68
-80.9913,63.5898,-5150.22
